dataset,classifier,revealed_pct,train_size,test_size,num_classes,type,num_dim,balanced,length,f_score
SemgHandMovementCh2,ST,100,450,450,6,SPECTRO,1,True,1500,0.4182621501883781
SemgHandMovementCh2,ST,20,450,450,6,SPECTRO,1,True,1500,0.5572755417784125
SemgHandMovementCh2,WEASEL,20,450,450,6,SPECTRO,1,True,1500,0.4897959183773427
SemgHandMovementCh2,WEASEL,10,450,450,6,SPECTRO,1,True,1500,0.6633393829460378
SemgHandMovementCh2,WEASEL,30,450,450,6,SPECTRO,1,True,1500,0.39601769911008844
SemgHandMovementCh2,WEASEL,100,450,450,6,SPECTRO,1,True,1500,0.25129900807039496
SemgHandMovementCh2,CBoss,10,450,450,6,SPECTRO,1,True,1500,0.6633393829460378
SemgHandMovementCh2,CBoss,30,450,450,6,SPECTRO,1,True,1500,0.39207048457167337
SemgHandMovementCh2,CBoss,20,450,450,6,SPECTRO,1,True,1500,0.4897959183773427
SemgHandMovementCh2,Dummy,100,450,450,6,SPECTRO,1,True,1500,0.13793103451129607
SemgHandMovementCh2,CBoss,100,450,450,6,SPECTRO,1,True,1500,0.5918367346470221
SemgHandMovementCh2,Dummy,10,450,450,6,SPECTRO,1,True,1500,0.6621621621665449
SemgHandMovementCh2,Dummy,20,450,450,6,SPECTRO,1,True,1500,0.4897959183773427
SemgHandMovementCh2,Dummy,30,450,450,6,SPECTRO,1,True,1500,0.3852459016538565
SemgHandSubjectCh2,TSF,20,450,450,5,SPECTRO,1,True,1500,0.7826086956691871
SemgHandSubjectCh2,TSF,100,450,450,5,SPECTRO,1,True,1500,0.893964110889935
SemgHandSubjectCh2,TSF,10,450,450,5,SPECTRO,1,True,1500,0.7586206896663199
SemgHandSubjectCh2,TSF,30,450,450,5,SPECTRO,1,True,1500,0.7695924764691288
SemgHandSubjectCh2,ST,30,450,450,5,SPECTRO,1,True,1500,0.61724137931805
SemgHandSubjectCh2,ST,10,450,450,5,SPECTRO,1,True,1500,0.6836734693858809
SemgHandSubjectCh2,ST,100,450,450,5,SPECTRO,1,True,1500,0.5271629778444307
SemgHandSubjectCh2,ST,20,450,450,5,SPECTRO,1,True,1500,0.6217616580149802
SemgHandSubjectCh2,WEASEL,20,450,450,5,SPECTRO,1,True,1500,0.4999999999999999
SemgHandSubjectCh2,WEASEL,30,450,450,5,SPECTRO,1,True,1500,0.45294117646498266
SemgHandSubjectCh2,WEASEL,10,450,450,5,SPECTRO,1,True,1500,0.6666666666666667
SemgHandSubjectCh2,WEASEL,100,450,450,5,SPECTRO,1,True,1500,0.5871559633027523
SemgHandSubjectCh2,CBoss,30,450,450,5,SPECTRO,1,True,1500,0.49143206851918164
SemgHandSubjectCh2,CBoss,20,450,450,5,SPECTRO,1,True,1500,0.5164992826361801
SemgHandSubjectCh2,CBoss,100,450,450,5,SPECTRO,1,True,1500,0.7095761381105999
SemgHandSubjectCh2,CBoss,10,450,450,5,SPECTRO,1,True,1500,0.6789264413483315
SemgHandSubjectCh2,Dummy,100,450,450,5,SPECTRO,1,True,1500,0.16666666666666652
SemgHandSubjectCh2,Dummy,10,450,450,5,SPECTRO,1,True,1500,0.6666666666666667
SemgHandSubjectCh2,Dummy,20,450,450,5,SPECTRO,1,True,1500,0.4999999999999999
SemgHandSubjectCh2,Dummy,30,450,450,5,SPECTRO,1,True,1500,0.4
SmallKitchenAppliances,TSF,30,375,375,3,DEVICE,1,True,720,0.6637931034231941
SmallKitchenAppliances,TSF,100,375,375,3,DEVICE,1,True,720,0.7953964193990138
SmallKitchenAppliances,TSF,20,375,375,3,DEVICE,1,True,720,0.7058823529619378
SmallKitchenAppliances,TSF,10,375,375,3,DEVICE,1,True,720,0.7727272727396695
SmallKitchenAppliances,ST,10,375,375,3,DEVICE,1,True,720,0.7112676056263638
SmallKitchenAppliances,ST,20,375,375,3,DEVICE,1,True,720,0.553505535068116
SmallKitchenAppliances,ST,100,375,375,3,DEVICE,1,True,720,0.7408343868146268
SmallKitchenAppliances,ST,30,375,375,3,DEVICE,1,True,720,0.5321100917431192
SmallKitchenAppliances,CBoss,100,375,375,3,DEVICE,1,True,720,0.7378395452048156
SmallKitchenAppliances,CBoss,10,375,375,3,DEVICE,1,True,720,0.7964426877323891
SmallKitchenAppliances,CBoss,30,375,375,3,DEVICE,1,True,720,0.6842105263157896
SmallKitchenAppliances,CBoss,20,375,375,3,DEVICE,1,True,720,0.7352941176470588
SmallKitchenAppliances,WEASEL,30,375,375,3,DEVICE,1,True,720,0.5869565217391305
SmallKitchenAppliances,WEASEL,10,375,375,3,DEVICE,1,True,720,0.7435064935163761
SmallKitchenAppliances,WEASEL,100,375,375,3,DEVICE,1,True,720,0.6728971962616822
SmallKitchenAppliances,WEASEL,20,375,375,3,DEVICE,1,True,720,0.7025761123916108
SmallKitchenAppliances,Dummy,100,375,375,3,DEVICE,1,True,720,0.28571428568367363
SmallKitchenAppliances,PForest,10,375,375,3,DEVICE,1,True,720,0.693798449612403
SmallKitchenAppliances,PForest,20,375,375,3,DEVICE,1,True,720,0.5836575875344441
SmallKitchenAppliances,PForest,30,375,375,3,DEVICE,1,True,720,0.4854014598360328
SmallKitchenAppliances,Dummy,10,375,375,3,DEVICE,1,True,720,0.6874999999941407
SmallKitchenAppliances,Dummy,20,375,375,3,DEVICE,1,True,720,0.5454545454421489
SmallKitchenAppliances,Dummy,30,375,375,3,DEVICE,1,True,720,0.46428571426849496
SonyAIBORobotSurface1,TSF,10,20,601,2,SENSOR,1,False,70,0.7872848948478441
SonyAIBORobotSurface1,TSF,30,20,601,2,SENSOR,1,False,70,0.7460262612213766
SonyAIBORobotSurface1,TSF,100,20,601,2,SENSOR,1,False,70,0.644513137547192
SonyAIBORobotSurface1,TSF,20,20,601,2,SENSOR,1,False,70,0.7719974309836191
SonyAIBORobotSurface1,PForest,10,20,601,2,SENSOR,1,False,70,0.8168160253047803
SonyAIBORobotSurface1,PForest,30,20,601,2,SENSOR,1,False,70,0.8485415108209686
SonyAIBORobotSurface1,PForest,20,20,601,2,SENSOR,1,False,70,0.830684174118833
SonyAIBORobotSurface1,PForest,100,20,601,2,SENSOR,1,False,70,0.7907532882034763
SonyAIBORobotSurface1,ST,100,20,601,2,SENSOR,1,False,70,0.9201801064529082
SonyAIBORobotSurface1,ST,30,20,601,2,SENSOR,1,False,70,0.7017329482625609
SonyAIBORobotSurface1,ST,10,20,601,2,SENSOR,1,False,70,0.7060335961624871
SonyAIBORobotSurface1,ST,20,20,601,2,SENSOR,1,False,70,0.710401891265446
SonyAIBORobotSurface1,WEASEL,10,20,601,2,SENSOR,1,False,70,0.7211998527731827
SonyAIBORobotSurface1,WEASEL,30,20,601,2,SENSOR,1,False,70,0.8621254092060169
SonyAIBORobotSurface1,WEASEL,100,20,601,2,SENSOR,1,False,70,0.8003194887966121
SonyAIBORobotSurface1,WEASEL,20,20,601,2,SENSOR,1,False,70,0.8841485840200396
SonyAIBORobotSurface1,CBoss,100,20,601,2,SENSOR,1,False,70,0.4126284874802876
SonyAIBORobotSurface1,CBoss,20,20,601,2,SENSOR,1,False,70,0.8016005335007461
SonyAIBORobotSurface1,CBoss,10,20,601,2,SENSOR,1,False,70,0.7228401928152088
SonyAIBORobotSurface1,CBoss,30,20,601,2,SENSOR,1,False,70,0.5271553361130346
SonyAIBORobotSurface1,Dummy,100,20,601,2,SENSOR,1,False,70,0.375682562805016
SonyAIBORobotSurface1,Dummy,10,20,601,2,SENSOR,1,False,70,0.7060335961624871
SonyAIBORobotSurface1,Dummy,20,20,601,2,SENSOR,1,False,70,0.5836368050538785
SonyAIBORobotSurface1,Dummy,30,20,601,2,SENSOR,1,False,70,0.5165382446963878
SonyAIBORobotSurface2,TSF,20,27,953,2,SENSOR,1,True,65,0.792635736656907
SonyAIBORobotSurface2,TSF,30,27,953,2,SENSOR,1,True,65,0.7785060458753409
SonyAIBORobotSurface2,TSF,100,27,953,2,SENSOR,1,True,65,0.7412935323541128
SonyAIBORobotSurface2,TSF,10,27,953,2,SENSOR,1,True,65,0.8088139987169328
SonyAIBORobotSurface2,ST,10,27,953,2,SENSOR,1,True,65,0.7554274993357918
SonyAIBORobotSurface2,ST,30,27,953,2,SENSOR,1,True,65,0.640115894912276
SonyAIBORobotSurface2,ST,100,27,953,2,SENSOR,1,True,65,0.8947098099084885
SonyAIBORobotSurface2,ST,20,27,953,2,SENSOR,1,True,65,0.6711768137932701
SonyAIBORobotSurface2,PForest,30,27,953,2,SENSOR,1,True,65,0.7323939816104496
SonyAIBORobotSurface2,PForest,20,27,953,2,SENSOR,1,True,65,0.6644340937649648
SonyAIBORobotSurface2,PForest,100,27,953,2,SENSOR,1,True,65,0.8548140601596816
SonyAIBORobotSurface2,PForest,10,27,953,2,SENSOR,1,True,65,0.7547447206644224
SonyAIBORobotSurface2,WEASEL,30,27,953,2,SENSOR,1,True,65,0.8980688342357125
SonyAIBORobotSurface2,WEASEL,100,27,953,2,SENSOR,1,True,65,0.9339891276334091
SonyAIBORobotSurface2,WEASEL,20,27,953,2,SENSOR,1,True,65,0.7704290789890145
SonyAIBORobotSurface2,WEASEL,10,27,953,2,SENSOR,1,True,65,0.7972551465857998
SonyAIBORobotSurface2,CBoss,10,27,953,2,SENSOR,1,True,65,0.6999580360866979
SonyAIBORobotSurface2,CBoss,100,27,953,2,SENSOR,1,True,65,0.8947098099084885
SonyAIBORobotSurface2,CBoss,30,27,953,2,SENSOR,1,True,65,0.8502050763428991
SonyAIBORobotSurface2,CBoss,20,27,953,2,SENSOR,1,True,65,0.6668713540191661
SonyAIBORobotSurface2,Dummy,100,27,953,2,SENSOR,1,True,65,0.5630835528077636
SonyAIBORobotSurface2,Dummy,10,27,953,2,SENSOR,1,True,65,0.7554274993357918
SonyAIBORobotSurface2,Dummy,20,27,953,2,SENSOR,1,True,65,0.6762462302745821
SonyAIBORobotSurface2,Dummy,30,27,953,2,SENSOR,1,True,65,0.6370807371201406
StandWalkJump,PForest,30,12,15,3,ECG,4,True,2500,0.46428571426849496
StandWalkJump,PForest,20,12,15,3,ECG,4,True,2500,0.5217391304461247
StandWalkJump,PForest,10,12,15,3,ECG,4,True,2500,0.6874999999941407
StandWalkJump,TSF,100,12,15,3,ECG,4,True,2500,0.34782608695652173
StandWalkJump,TSF,10,12,15,3,ECG,4,True,2500,0.7142857142933674
StandWalkJump,TSF,20,12,15,3,ECG,4,True,2500,0.5454545454421489
StandWalkJump,TSF,30,12,15,3,ECG,4,True,2500,0.5384615384815088
StandWalkJump,CBoss,20,12,15,3,ECG,4,True,2500,0.4999999999999999
StandWalkJump,CBoss,100,12,15,3,ECG,4,True,2500,0.28571428568367363
StandWalkJump,CBoss,30,12,15,3,ECG,4,True,2500,0.46428571426849496
StandWalkJump,CBoss,10,12,15,3,ECG,4,True,2500,0.7
StandWalkJump,WEASEL,100,12,15,3,ECG,4,True,2500,0.28571428568367363
StandWalkJump,WEASEL,10,12,15,3,ECG,4,True,2500,0.7142857142933674
StandWalkJump,WEASEL,20,12,15,3,ECG,4,True,2500,0.5714285714285714
StandWalkJump,WEASEL,30,12,15,3,ECG,4,True,2500,0.5799999999784
StandWalkJump,ST,30,12,15,3,ECG,4,True,2500,0.46428571426849496
StandWalkJump,ST,20,12,15,3,ECG,4,True,2500,0.5714285714285714
StandWalkJump,ST,100,12,15,3,ECG,4,True,2500,0.28571428568367363
StandWalkJump,ST,10,12,15,3,ECG,4,True,2500,0.6874999999941407
StandWalkJump,Dummy,100,12,15,3,ECG,4,True,2500,0.28571428568367363
StandWalkJump,Dummy,10,12,15,3,ECG,4,True,2500,0.6874999999941407
StandWalkJump,Dummy,20,12,15,3,ECG,4,True,2500,0.5454545454421489
StandWalkJump,Dummy,30,12,15,3,ECG,4,True,2500,0.46428571426849496
StarlightCurves,WEASEL,30,1000,8236,3,SENSOR,1,False,1024,0.4375545464840358
StarlightCurves,WEASEL,20,1000,8236,3,SENSOR,1,False,1024,0.5293994761178591
StarlightCurves,WEASEL,100,1000,8236,3,SENSOR,1,False,1024,0.9375018733885038
StarlightCurves,WEASEL,10,1000,8236,3,SENSOR,1,False,1024,0.691059456694607
StarlightCurves,CBoss,20,1000,8236,3,SENSOR,1,False,1024,0.5270702675022896
StarlightCurves,CBoss,10,1000,8236,3,SENSOR,1,False,1024,0.6805071558509557
StarlightCurves,CBoss,100,1000,8236,3,SENSOR,1,False,1024,0.9687792223222526
StarlightCurves,CBoss,30,1000,8236,3,SENSOR,1,False,1024,0.4523099850819683
StarlightCurves,ST,10,1000,8236,3,SENSOR,1,False,1024,0.743078920959777
StarlightCurves,ST,20,1000,8236,3,SENSOR,1,False,1024,0.6985729129112541
StarlightCurves,ST,100,1000,8236,3,SENSOR,1,False,1024,0.9151075702033279
StarlightCurves,ST,30,1000,8236,3,SENSOR,1,False,1024,0.78998799188233
StarlightCurves,Dummy,100,1000,8236,3,SENSOR,1,False,1024,0.28571428568367363
StarlightCurves,TSF,30,1000,8236,3,SENSOR,1,False,1024,0.9521020256418686
StarlightCurves,TSF,100,1000,8236,3,SENSOR,1,False,1024,0.9527933129428211
StarlightCurves,TSF,10,1000,8236,3,SENSOR,1,False,1024,0.9250399958491955
StarlightCurves,TSF,20,1000,8236,3,SENSOR,1,False,1024,0.9412840366520685
StarlightCurves,Dummy,10,1000,8236,3,SENSOR,1,False,1024,0.6874999999941407
StarlightCurves,Dummy,20,1000,8236,3,SENSOR,1,False,1024,0.5454545454421489
StarlightCurves,Dummy,30,1000,8236,3,SENSOR,1,False,1024,0.46428571426849496
Strawberry,TSF,10,613,370,2,SPECTRO,1,True,235,0.8957219251379221
Strawberry,TSF,30,613,370,2,SPECTRO,1,True,235,0.947826087006881
Strawberry,TSF,20,613,370,2,SPECTRO,1,True,235,0.9024390243764872
Strawberry,TSF,100,613,370,2,SPECTRO,1,True,235,0.9366244162182394
Strawberry,ST,20,613,370,2,SPECTRO,1,True,235,0.776902887161538
Strawberry,ST,10,613,370,2,SPECTRO,1,True,235,0.803278688505946
Strawberry,ST,30,613,370,2,SPECTRO,1,True,235,0.7685714285883429
Strawberry,ST,100,613,370,2,SPECTRO,1,True,235,0.9267643141984677
Strawberry,WEASEL,20,613,370,2,SPECTRO,1,True,235,0.6915887850208753
Strawberry,WEASEL,100,613,370,2,SPECTRO,1,True,235,0.9564634963592994
Strawberry,WEASEL,30,613,370,2,SPECTRO,1,True,235,0.6562499999678819
Strawberry,WEASEL,10,613,370,2,SPECTRO,1,True,235,0.7642857142706123
Strawberry,CBoss,30,613,370,2,SPECTRO,1,True,235,0.9573304157963792
Strawberry,CBoss,100,613,370,2,SPECTRO,1,True,235,0.9697783747781921
Strawberry,CBoss,10,613,370,2,SPECTRO,1,True,235,0.7642857142706123
Strawberry,CBoss,20,613,370,2,SPECTRO,1,True,235,0.6915887850208753
Strawberry,Dummy,100,613,370,2,SPECTRO,1,True,235,0.5905707195574138
Strawberry,PForest,10,613,370,2,SPECTRO,1,True,235,0.7642857142706123
Strawberry,PForest,20,613,370,2,SPECTRO,1,True,235,0.6915887850208753
Strawberry,PForest,30,613,370,2,SPECTRO,1,True,235,0.6562499999678819
Strawberry,PForest,100,613,370,2,SPECTRO,1,True,235,0.9039098740628024
Strawberry,Dummy,10,613,370,2,SPECTRO,1,True,235,0.7642857142706123
Strawberry,Dummy,20,613,370,2,SPECTRO,1,True,235,0.6915887850208753
Strawberry,Dummy,30,613,370,2,SPECTRO,1,True,235,0.6562499999678819
Trace,TSF,20,100,100,4,SENSOR,1,True,275,0.7339449541284404
Trace,TSF,30,100,100,4,SENSOR,1,True,275,0.6842105263157896
Trace,TSF,100,100,100,4,SENSOR,1,True,275,0.9875311720698254
Trace,TSF,10,100,100,4,SENSOR,1,True,275,0.773972602739726
Trace,ST,30,100,100,4,SENSOR,1,True,275,0.3955223880597014
Trace,ST,100,100,100,4,SENSOR,1,True,275,1.0
Trace,ST,20,100,100,4,SENSOR,1,True,275,0.5063291139240506
Trace,ST,10,100,100,4,SENSOR,1,True,275,0.6818181818181819
Trace,WEASEL,100,100,100,4,SENSOR,1,True,275,1.0
Trace,WEASEL,10,100,100,4,SENSOR,1,True,275,0.6724137931034482
Trace,WEASEL,20,100,100,4,SENSOR,1,True,275,0.54421768707483
Trace,WEASEL,30,100,100,4,SENSOR,1,True,275,0.5
Trace,CBoss,10,100,100,4,SENSOR,1,True,275,0.6834862385321101
Trace,CBoss,20,100,100,4,SENSOR,1,True,275,0.5755395683453237
Trace,CBoss,100,100,100,4,SENSOR,1,True,275,1.0
Trace,CBoss,30,100,100,4,SENSOR,1,True,275,0.7000000000000001
Trace,Dummy,100,100,100,4,SENSOR,1,True,275,0.15800415800415812
Trace,PForest,10,100,100,4,SENSOR,1,True,275,0.7272727272727273
Trace,PForest,100,100,100,4,SENSOR,1,True,275,0.4742729306487695
Trace,PForest,20,100,100,4,SENSOR,1,True,275,0.6153846153846154
Trace,PForest,30,100,100,4,SENSOR,1,True,275,0.5465116279069767
Trace,Dummy,10,100,100,4,SENSOR,1,True,275,0.665289256198347
Trace,Dummy,20,100,100,4,SENSOR,1,True,275,0.49689440993788814
Trace,Dummy,30,100,100,4,SENSOR,1,True,275,0.3955223880597014
TwoLeadECG,TSF,20,23,1139,2,ECG,1,True,82,0.8275621090911276
TwoLeadECG,TSF,30,23,1139,2,ECG,1,True,82,0.9348191757596356
TwoLeadECG,TSF,10,23,1139,2,ECG,1,True,82,0.8010837959246998
TwoLeadECG,TSF,100,23,1139,2,ECG,1,True,82,0.7017543859467652
TwoLeadECG,ST,20,23,1139,2,ECG,1,True,82,0.6176134400173676
TwoLeadECG,ST,10,23,1139,2,ECG,1,True,82,0.7223306656348105
TwoLeadECG,ST,100,23,1139,2,ECG,1,True,82,0.9978060552263323
TwoLeadECG,ST,30,23,1139,2,ECG,1,True,82,0.6356615177885101
TwoLeadECG,CBoss,10,23,1139,2,ECG,1,True,82,0.7236402905909163
TwoLeadECG,CBoss,20,23,1139,2,ECG,1,True,82,0.6084246539612503
TwoLeadECG,CBoss,30,23,1139,2,ECG,1,True,82,0.6552445550605439
TwoLeadECG,CBoss,100,23,1139,2,ECG,1,True,82,0.9956140350904582
TwoLeadECG,PForest,20,23,1139,2,ECG,1,True,82,0.7009553283317913
TwoLeadECG,PForest,10,23,1139,2,ECG,1,True,82,0.7581010650382233
TwoLeadECG,PForest,100,23,1139,2,ECG,1,True,82,0.9307359307786212
TwoLeadECG,PForest,30,23,1139,2,ECG,1,True,82,0.6713829811041574
TwoLeadECG,WEASEL,20,23,1139,2,ECG,1,True,82,0.6229802513434786
TwoLeadECG,WEASEL,10,23,1139,2,ECG,1,True,82,0.7223306656348105
TwoLeadECG,WEASEL,30,23,1139,2,ECG,1,True,82,0.6493020554487435
TwoLeadECG,WEASEL,100,23,1139,2,ECG,1,True,82,0.9978060552263323
TwoLeadECG,Dummy,100,23,1139,2,ECG,1,True,82,0.4440109246608611
TwoLeadECG,Dummy,10,23,1139,2,ECG,1,True,82,0.7221138845461996
TwoLeadECG,Dummy,20,23,1139,2,ECG,1,True,82,0.6151768835902758
TwoLeadECG,Dummy,30,23,1139,2,ECG,1,True,82,0.5585501858504325
UWaveGestureLibrary,TSF,10,2238,2241,8,HAR,3,True,315,0.7006269592476488
UWaveGestureLibrary,TSF,30,2238,2241,8,HAR,3,True,315,0.7100840336134453
UWaveGestureLibrary,TSF,20,2238,2241,8,HAR,3,True,315,0.6772486772486772
UWaveGestureLibrary,TSF,100,2238,2241,8,HAR,3,True,315,0.8192771084337349
UWaveGestureLibrary,CBoss,30,2238,2241,8,HAR,3,True,315,0.3930232558139535
UWaveGestureLibrary,CBoss,100,2238,2241,8,HAR,3,True,315,0.8156508653122648
UWaveGestureLibrary,CBoss,10,2238,2241,8,HAR,3,True,315,0.6545893719806763
UWaveGestureLibrary,CBoss,20,2238,2241,8,HAR,3,True,315,0.48393194706994325
UWaveGestureLibrary,WEASEL,20,2238,2241,8,HAR,3,True,315,0.4970873786407768
UWaveGestureLibrary,WEASEL,100,2238,2241,8,HAR,3,True,315,0.7761194029850746
UWaveGestureLibrary,WEASEL,10,2238,2241,8,HAR,3,True,315,0.6523809523809524
UWaveGestureLibrary,WEASEL,30,2238,2241,8,HAR,3,True,315,0.42903225806451606
UWaveGestureLibrary,ST,10,2238,2241,8,HAR,3,True,315,0.6568627450980392
UWaveGestureLibrary,ST,30,2238,2241,8,HAR,3,True,315,0.36877828054298645
UWaveGestureLibrary,ST,20,2238,2241,8,HAR,3,True,315,0.4776119402985074
UWaveGestureLibrary,ST,100,2238,2241,8,HAR,3,True,315,0.8595292331055429
UWaveGestureLibrary,Dummy,100,2238,2241,8,HAR,3,True,315,0.10256410256410253
UWaveGestureLibrary,Dummy,10,2238,2241,8,HAR,3,True,315,0.6568627450980392
UWaveGestureLibrary,Dummy,20,2238,2241,8,HAR,3,True,315,0.4776119402985074
UWaveGestureLibrary,Dummy,30,2238,2241,8,HAR,3,True,315,0.3674698795180723
Wafer,TSF,100,1000,6164,2,SENSOR,1,False,152,0.9931146212630783
Wafer,TSF,30,1000,6164,2,SENSOR,1,False,152,0.99313667434147
Wafer,TSF,10,1000,6164,2,SENSOR,1,False,152,0.9947824691373091
Wafer,TSF,20,1000,6164,2,SENSOR,1,False,152,0.9905545900474588
Wafer,ST,20,1000,6164,2,SENSOR,1,False,152,1.0
Wafer,ST,100,1000,6164,2,SENSOR,1,False,152,1.0
Wafer,ST,10,1000,6164,2,SENSOR,1,False,152,0.9449577708667204
Wafer,ST,30,1000,6164,2,SENSOR,1,False,152,0.9949473173833939
Wafer,WEASEL,20,1000,6164,2,SENSOR,1,False,152,0.8809711358398924
Wafer,WEASEL,30,1000,6164,2,SENSOR,1,False,152,0.876268327162622
Wafer,WEASEL,10,1000,6164,2,SENSOR,1,False,152,0.9931989117857987
Wafer,WEASEL,100,1000,6164,2,SENSOR,1,False,152,0.9995944521464805
Wafer,CBoss,100,1000,6164,2,SENSOR,1,False,152,0.9961499493624965
Wafer,CBoss,10,1000,6164,2,SENSOR,1,False,152,0.9270768378216108
Wafer,CBoss,20,1000,6164,2,SENSOR,1,False,152,0.9806910646384958
Wafer,CBoss,30,1000,6164,2,SENSOR,1,False,152,0.9847446739779544
Wafer,Dummy,100,1000,6164,2,SENSOR,1,False,152,0.8686860708390534
Wafer,PForest,100,1000,6164,2,SENSOR,1,False,152,0.9935191186421198
Wafer,PForest,10,1000,6164,2,SENSOR,1,False,152,0.9318643592681402
Wafer,PForest,30,1000,6164,2,SENSOR,1,False,152,0.8954822156686453
Wafer,PForest,20,1000,6164,2,SENSOR,1,False,152,0.9499793995173592
Wafer,Dummy,10,1000,6164,2,SENSOR,1,False,152,0.893790327725357
Wafer,Dummy,20,1000,6164,2,SENSOR,1,False,152,0.8811693649170044
Wafer,Dummy,30,1000,6164,2,SENSOR,1,False,152,0.876268327162622
Wine,TSF,100,57,54,2,SPECTRO,1,True,234,0.6753246753003879
Wine,TSF,30,57,54,2,SPECTRO,1,True,234,0.6198156682079254
Wine,TSF,20,57,54,2,SPECTRO,1,True,234,0.6625766871206293
Wine,TSF,10,57,54,2,SPECTRO,1,True,234,0.7727272727396695
Wine,ST,30,57,54,2,SPECTRO,1,True,234,0.6599045345702177
Wine,ST,20,57,54,2,SPECTRO,1,True,234,0.6525679758446161
Wine,ST,100,57,54,2,SPECTRO,1,True,234,0.7161572052854828
Wine,ST,10,57,54,2,SPECTRO,1,True,234,0.7477064220206211
Wine,WEASEL,20,57,54,2,SPECTRO,1,True,234,0.6153846153846154
Wine,WEASEL,100,57,54,2,SPECTRO,1,True,234,0.7577092511055135
Wine,WEASEL,30,57,54,2,SPECTRO,1,True,234,0.6070615034345089
Wine,WEASEL,10,57,54,2,SPECTRO,1,True,234,0.7222222222222222
Wine,CBoss,10,57,54,2,SPECTRO,1,True,234,0.7596153846053995
Wine,CBoss,20,57,54,2,SPECTRO,1,True,234,0.6334310850254126
Wine,CBoss,30,57,54,2,SPECTRO,1,True,234,0.7180451127636385
Wine,CBoss,100,57,54,2,SPECTRO,1,True,234,0.6956521738681286
Wine,PForest,100,57,54,2,SPECTRO,1,True,234,0.5378151260580467
Wine,PForest,10,57,54,2,SPECTRO,1,True,234,0.7177419354882609
Wine,PForest,30,57,54,2,SPECTRO,1,True,234,0.7029702970267253
Wine,PForest,20,57,54,2,SPECTRO,1,True,234,0.642857142880102
Wine,Dummy,100,57,54,2,SPECTRO,1,True,234,0.4444444444444444
Wine,Dummy,10,57,54,2,SPECTRO,1,True,234,0.7222222222222222
Wine,Dummy,20,57,54,2,SPECTRO,1,True,234,0.6153846153846154
Wine,Dummy,30,57,54,2,SPECTRO,1,True,234,0.5588235294117647
